tick,kind,src,dst,bytes
38,data,9,8,75000
38,data,9,20,37500
38,data,10,13,37500
38,data,10,15,37500
38,data,11,15,37500
38,data,11,22,37500
38,data,11,24,37500
38,data,12,16,37500
38,data,12,24,37500
38,data,13,8,37500
38,data,13,10,75000
38,data,13,17,37500
38,data,13,22,18750
38,data,14,16,75000
38,data,14,18,112500
38,data,14,20,75000
38,data,15,18,75000
38,data,16,5,37500
38,data,16,7,93750
38,data,16,9,37500
38,data,16,11,75000
38,data,16,14,37500
38,data,16,17,37500
38,data,16,20,37500
38,data,17,13,37500
38,data,17,14,93750
38,data,17,16,18750
38,data,17,23,37500
38,data,18,14,56250
38,data,19,2,112500
38,data,19,7,18750
38,data,19,21,37500
38,data,20,1,112500
38,data,20,9,37500
38,data,20,14,75000
38,data,20,16,37500
38,data,20,21,37500
38,data,21,19,37500
38,data,21,20,131250
38,data,22,2,56250
38,data,22,20,75000
38,data,23,17,37500
38,data,24,1,37500
38,data,24,8,37500
38,data,24,17,93750
39,data,1,4,93750
39,data,1,20,37500
39,data,1,24,56250
39,data,2,22,75000
39,data,3,6,56250
39,data,3,12,75000
39,data,4,1,37500
39,data,4,7,75000
39,data,4,9,37500
39,data,4,19,37500
39,data,5,13,18750
39,data,6,3,37500
39,data,6,10,18750
39,data,7,4,56250
39,data,7,11,37500
39,data,7,16,75000
39,data,7,19,37500
39,data,7,23,37500
39,data,8,13,37500
39,data,8,19,56250
39,data,8,24,18750
39,data,9,3,56250
39,data,9,4,37500
39,data,9,5,75000
39,data,9,8,75000
39,data,9,20,37500
39,data,10,13,37500
39,data,10,15,37500
39,data,11,15,37500
39,data,11,22,37500
39,data,11,24,37500
39,data,12,16,37500
39,data,12,24,37500
39,data,13,8,37500
39,data,13,10,75000
39,data,13,17,37500
39,data,13,22,18750
39,data,14,16,75000
39,data,14,18,112500
39,data,14,20,75000
39,data,15,18,75000
39,data,16,5,37500
39,data,16,7,93750
39,data,16,9,37500
39,data,16,11,75000
39,data,16,14,37500
39,data,16,17,37500
39,data,16,20,37500
39,data,17,13,37500
39,data,17,14,93750
39,data,17,16,18750
39,data,17,23,37500
39,data,18,14,56250
39,data,19,2,112500
39,data,19,7,18750
39,data,19,21,37500
39,data,20,1,112500
39,data,20,9,37500
39,data,20,14,75000
39,data,20,16,37500
39,data,20,21,37500
39,data,21,19,37500
39,data,21,20,131250
39,data,22,2,56250
39,data,22,20,75000
39,data,23,17,37500
39,data,24,1,37500
39,data,24,8,37500
39,data,24,17,93750
40,data,1,4,93750
40,data,1,20,37500
40,data,1,24,56250
40,data,2,22,75000
40,data,3,6,56250
40,data,3,12,75000
40,data,4,1,37500
40,data,4,7,75000
40,data,4,9,37500
40,data,4,19,37500
40,data,5,13,18750
40,data,6,3,37500
40,data,6,10,18750
40,data,7,4,56250
40,data,7,11,37500
40,data,7,16,75000
40,data,7,19,37500
40,data,7,23,37500
40,data,8,13,37500
40,data,8,19,56250
40,data,8,24,18750
40,data,9,3,56250
40,data,9,4,37500
40,data,9,5,75000
40,data,9,8,75000
40,data,9,20,37500
40,data,10,13,37500
40,data,10,15,37500
40,data,11,15,37500
40,data,11,22,37500
40,data,11,24,37500
40,data,12,16,37500
40,data,12,24,37500
40,data,13,8,37500
40,data,13,10,75000
40,data,13,17,37500
40,data,13,22,18750
40,data,14,16,75000
40,data,14,18,112500
40,data,14,20,75000
40,data,15,18,75000
40,data,16,5,37500
40,data,16,7,93750
40,data,16,9,37500
40,data,16,11,75000
40,data,16,14,37500
40,data,16,17,37500
40,data,16,20,37500
40,data,17,13,37500
40,data,17,14,93750
40,data,17,16,18750
40,data,17,23,37500
40,data,18,14,56250
40,data,19,2,112500
40,data,19,7,18750
40,data,19,21,37500
40,data,20,1,112500
40,data,20,9,37500
40,data,20,14,75000
40,data,20,16,37500
40,data,20,21,37500
40,data,21,19,37500
40,data,21,20,131250
40,data,22,2,56250
40,data,22,20,75000
40,data,23,17,37500
40,data,24,1,37500
40,data,24,8,37500
40,data,24,17,93750
41,data,1,4,93750
41,data,1,20,37500
41,data,1,24,56250
41,data,2,22,75000
41,data,3,6,56250
41,data,3,12,75000
41,data,4,1,37500
41,data,4,7,75000
41,data,4,9,37500
41,data,4,19,37500
41,data,5,13,18750
41,data,6,3,37500
41,data,6,10,18750
41,data,7,4,56250
41,data,7,11,37500
41,data,7,16,75000
41,data,7,19,37500
41,data,7,23,37500
41,data,8,13,37500
41,data,8,19,56250
41,data,8,24,18750
41,data,9,3,56250
41,data,9,4,37500
41,data,9,5,75000
41,data,9,8,75000
41,data,9,20,37500
41,data,10,13,37500
41,data,10,15,37500
41,data,11,15,37500
41,data,11,22,37500
41,data,11,24,37500
41,data,12,16,37500
41,data,12,24,37500
41,data,13,8,37500
41,data,13,10,75000
41,data,13,17,37500
41,data,13,22,18750
41,data,14,16,75000
41,data,14,18,112500
41,data,14,20,75000
41,data,15,18,75000
41,data,16,5,37500
41,data,16,7,93750
41,data,16,9,37500
41,data,16,11,75000
41,data,16,14,37500
41,data,16,17,37500
41,data,16,20,37500
41,data,17,13,37500
41,data,17,14,93750
41,data,17,16,18750
41,data,17,23,37500
41,data,18,14,56250
41,data,19,2,112500
41,data,19,7,18750
41,data,19,21,37500
41,data,20,1,112500
41,data,20,9,37500
41,data,20,14,75000
41,data,20,16,37500
41,data,20,21,37500
41,data,21,19,37500
41,data,21,20,131250
41,data,22,2,56250
41,data,22,20,75000
41,data,23,17,37500
41,data,24,1,37500
41,data,24,8,37500
41,data,24,17,93750
42,data,1,4,93750
42,data,1,20,37500
42,data,1,24,56250
42,data,2,22,75000
42,data,3,6,56250
42,data,3,12,75000
42,data,4,1,37500
42,data,4,7,75000
42,data,4,9,37500
42,data,4,19,37500
42,data,5,13,18750
42,data,6,3,37500
42,data,6,10,18750
42,data,7,4,56250
42,data,7,11,37500
42,data,7,16,75000
42,data,7,19,37500
42,data,7,23,37500
42,data,8,13,37500
42,data,8,19,56250
42,data,8,24,18750
42,data,9,3,56250
42,data,9,4,37500
42,data,9,5,75000
42,data,9,8,75000
42,data,9,20,37500
42,data,10,13,37500
42,data,10,15,37500
42,data,11,15,37500
42,data,11,22,37500
42,data,11,24,37500
42,data,12,16,37500
42,data,12,24,37500
42,data,13,8,37500
42,data,13,10,75000
42,data,13,17,37500
42,data,13,22,18750
42,data,14,16,75000
42,data,14,18,112500
42,data,14,20,75000
42,data,15,18,75000
42,data,16,5,37500
42,data,16,7,93750
42,data,16,9,37500
42,data,16,11,75000
42,data,16,14,37500
42,data,16,17,37500
42,data,16,20,37500
42,data,17,13,37500
42,data,17,14,93750
42,data,17,16,18750
42,data,17,23,37500
42,data,18,14,56250
42,data,19,2,112500
42,data,19,7,18750
42,data,19,21,37500
42,data,20,1,112500
42,data,20,9,37500
42,data,20,14,75000
42,data,20,16,37500
42,data,20,21,37500
42,data,21,19,37500
42,data,21,20,131250
42,data,22,2,56250
42,data,22,20,75000
42,data,23,17,37500
42,data,24,1,37500
42,data,24,8,37500
42,data,24,17,93750
43,data,1,4,93750
43,data,1,20,37500
43,data,1,24,56250
43,data,2,22,75000
43,data,3,6,56250
43,data,3,12,75000
43,data,4,1,37500
43,data,4,7,75000
43,data,4,9,37500
43,data,4,19,37500
43,data,5,13,18750
43,data,6,3,37500
43,data,6,10,18750
43,data,7,4,56250
43,data,7,11,37500
43,data,7,16,75000
43,data,7,19,37500
43,data,7,23,37500
43,data,8,13,37500
43,data,8,19,56250
43,data,8,24,18750
43,data,9,3,56250
43,data,9,4,37500
43,data,9,5,75000
43,data,9,8,75000
43,data,9,20,37500
43,data,10,13,37500
43,data,10,15,37500
43,data,11,15,37500
43,data,11,22,37500
43,data,11,24,37500
43,data,12,16,37500
43,data,12,24,37500
43,data,13,8,37500
43,data,13,10,75000
43,data,13,17,37500
43,data,13,22,18750
43,data,14,16,75000
43,data,14,18,112500
43,data,14,20,75000
43,data,15,18,75000
43,data,16,5,37500
43,data,16,7,93750
43,data,16,9,37500
43,data,16,11,75000
43,data,16,14,37500
43,data,16,17,37500
43,data,16,20,37500
43,data,17,13,37500
43,data,17,14,93750
43,data,17,16,18750
43,data,17,23,37500
43,data,18,14,56250
43,data,19,2,112500
43,data,19,7,18750
43,data,19,21,37500
43,data,20,1,112500
43,data,20,9,37500
43,data,20,14,75000
43,data,20,16,37500
43,data,20,21,37500
43,data,21,19,37500
43,data,21,20,131250
43,data,22,2,56250
43,data,22,20,75000
43,data,23,17,37500
43,data,24,1,37500
43,data,24,8,37500
43,data,24,17,93750
44,data,1,4,93750
44,data,1,20,37500
44,data,1,24,56250
44,data,2,22,75000
44,data,3,6,56250
44,data,3,12,75000
44,data,4,1,37500
44,data,4,7,75000
44,data,4,9,37500
44,data,4,19,37500
44,data,5,13,18750
44,data,6,3,37500
44,data,6,10,18750
44,data,7,4,56250
44,data,7,11,37500
44,data,7,16,75000
44,data,7,19,37500
44,data,7,23,37500
44,data,8,13,37500
44,data,8,19,56250
44,data,8,24,18750
44,data,9,3,56250
44,data,9,4,37500
44,data,9,5,75000
44,data,9,8,75000
44,data,9,20,37500
44,data,10,13,37500
44,data,10,15,37500
44,data,11,15,37500
44,data,11,22,37500
44,data,11,24,37500
44,data,12,16,37500
44,data,12,24,37500
44,data,13,8,37500
44,data,13,10,75000
44,data,13,17,37500
44,data,13,22,18750
44,data,14,16,75000
44,data,14,18,112500
44,data,14,20,75000
44,data,15,18,75000
44,data,16,5,37500
44,data,16,7,93750
44,data,16,9,37500
44,data,16,11,75000
44,data,16,14,37500
44,data,16,17,37500
44,data,16,20,37500
44,data,17,13,37500
44,data,17,14,93750
44,data,17,16,18750
44,data,17,23,37500
44,data,18,14,56250
44,data,19,2,112500
44,data,19,7,18750
44,data,19,21,37500
44,data,20,1,112500
44,data,20,9,37500
44,data,20,14,75000
44,data,20,16,37500
44,data,20,21,37500
44,data,21,19,37500
44,data,21,20,131250
44,data,22,2,56250
44,data,22,20,75000
44,data,23,17,37500
44,data,24,1,37500
44,data,24,8,37500
44,data,24,17,93750
45,data,1,4,93750
45,data,1,20,37500
45,data,1,24,56250
45,data,2,22,75000
45,data,3,6,56250
45,data,3,12,75000
45,data,4,1,37500
45,data,4,7,75000
45,data,4,9,37500
45,data,4,19,37500
45,data,5,13,18750
45,data,6,3,37500
45,data,6,10,18750
45,data,7,4,56250
45,data,7,11,37500
45,data,7,16,75000
45,data,7,19,37500
45,data,7,23,37500
45,data,8,13,37500
45,data,8,19,56250
45,data,8,24,18750
45,data,9,3,56250
45,data,9,4,37500
45,data,9,5,75000
45,data,9,8,75000
45,data,9,20,37500
45,data,10,13,37500
45,data,10,15,37500
45,data,11,15,37500
45,data,11,22,37500
45,data,11,24,37500
45,data,12,16,37500
45,data,12,24,37500
45,data,13,8,37500
45,data,13,10,75000
45,data,13,17,37500
45,data,13,22,18750
45,data,14,16,75000
45,data,14,18,112500
45,data,14,20,75000
45,data,15,18,75000
45,data,16,5,37500
45,data,16,7,93750
45,data,16,9,37500
45,data,16,11,75000
45,data,16,14,37500
45,data,16,17,37500
45,data,16,20,37500
45,data,17,13,37500
45,data,17,14,93750
45,data,17,16,18750
45,data,17,23,37500
45,data,18,14,56250
45,data,19,2,112500
45,data,19,7,18750
45,data,19,21,37500
45,data,20,1,112500
45,data,20,9,37500
45,data,20,14,75000
45,data,20,16,37500
45,data,20,21,37500
45,data,21,19,37500
45,data,21,20,131250
45,data,22,2,56250
45,data,22,20,75000
45,data,23,17,37500
45,data,24,1,37500
45,data,24,8,37500
45,data,24,17,93750
46,data,1,4,93750
46,data,1,20,37500
46,data,1,24,56250
46,data,2,22,75000
46,data,3,6,56250
46,data,3,12,75000
46,data,4,1,37500
46,data,4,7,75000
46,data,4,9,37500
46,data,4,19,37500
46,data,5,13,18750
46,data,6,3,37500
46,data,6,10,18750
46,data,7,4,56250
46,data,7,11,37500
46,data,7,16,75000
46,data,7,19,37500
46,data,7,23,37500
46,data,8,13,37500
46,data,8,19,56250
46,data,8,24,18750
46,data,9,3,56250
46,data,9,4,37500
46,data,9,5,75000
46,data,9,8,75000
46,data,9,20,37500
46,data,10,13,37500
46,data,10,15,37500
46,data,11,15,37500
46,data,11,22,37500
46,data,11,24,37500
46,data,12,16,37500
46,data,12,24,37500
46,data,13,8,37500
46,data,13,10,75000
46,data,13,17,37500
46,data,13,22,18750
46,data,14,16,75000
46,data,14,18,112500
46,data,14,20,75000
46,data,15,18,75000
46,data,16,5,37500
46,data,16,7,93750
46,data,16,9,37500
46,data,16,11,75000
46,data,16,14,37500
46,data,16,17,37500
46,data,16,20,37500
46,data,17,13,37500
46,data,17,14,93750
46,data,17,16,18750
46,data,17,23,37500
46,data,18,14,56250
46,data,19,2,112500
46,data,19,7,18750
46,data,19,21,37500
46,data,20,1,112500
46,data,20,9,37500
46,data,20,14,75000
46,data,20,16,37500
46,data,20,21,37500
46,data,21,19,37500
46,data,21,20,131250
46,data,22,2,56250
46,data,22,20,75000
46,data,23,17,37500
46,data,24,1,37500
46,data,24,8,37500
46,data,24,17,93750
47,data,1,4,93750
47,data,1,20,37500
47,data,1,24,56250
47,data,2,22,75000
47,data,3,6,56250
47,data,3,12,75000
47,data,4,1,37500
47,data,4,7,75000
47,data,4,9,37500
47,data,4,19,37500
47,data,5,13,18750
47,data,6,3,37500
47,data,6,10,18750
47,data,7,4,56250
47,data,7,11,37500
47,data,7,16,75000
47,data,7,19,37500
47,data,7,23,37500
47,data,8,13,37500
47,data,8,19,56250
47,data,8,24,18750
47,data,9,3,56250
47,data,9,4,37500
47,data,9,5,75000
47,data,9,8,75000
47,data,9,20,37500
47,data,10,13,37500
47,data,10,15,37500
47,data,11,15,37500
47,data,11,22,37500
47,data,11,24,37500
47,data,12,16,37500
47,data,12,24,37500
47,data,13,8,37500
47,data,13,10,75000
47,data,13,17,37500
47,data,13,22,18750
47,data,14,16,75000
47,data,14,18,112500
47,data,14,20,75000
47,data,15,18,75000
47,data,16,5,37500
47,data,16,7,93750
47,data,16,9,37500
47,data,16,11,75000
47,data,16,14,37500
47,data,16,17,37500
47,data,16,20,37500
47,data,17,13,37500
47,data,17,14,93750
47,data,17,16,18750
47,data,17,23,37500
47,data,18,14,56250
47,data,19,2,112500
47,data,19,7,18750
47,data,19,21,37500
47,data,20,1,112500
47,data,20,9,37500
47,data,20,14,75000
47,data,20,16,37500
47,data,20,21,37500
47,data,21,19,37500
47,data,21,20,131250
47,data,22,2,56250
47,data,22,20,75000
47,data,23,17,37500
47,data,24,1,37500
47,data,24,8,37500
47,data,24,17,93750
48,data,1,4,93750
48,data,1,20,37500
48,data,1,24,56250
48,data,2,22,75000
48,data,3,6,56250
48,data,3,12,75000
48,data,4,1,37500
48,data,4,7,75000
48,data,4,9,37500
48,data,4,19,37500
48,data,5,13,18750
48,data,6,3,37500
48,data,6,10,18750
48,data,7,4,56250
48,data,7,11,37500
48,data,7,16,75000
48,data,7,19,37500
48,data,7,23,37500
48,data,8,13,37500
48,data,8,19,56250
48,data,8,24,18750
48,data,9,3,56250
48,data,9,4,37500
48,data,9,5,75000
48,data,9,8,75000
48,data,9,20,37500
48,data,10,13,37500
48,data,10,15,37500
48,data,11,15,37500
48,data,11,22,37500
48,data,11,24,37500
48,data,12,16,37500
48,data,12,24,37500
48,data,13,8,37500
48,data,13,10,75000
48,data,13,17,37500
48,data,13,22,18750
48,data,14,16,75000
48,data,14,18,112500
48,data,14,20,75000
48,data,15,18,75000
48,data,16,5,37500
48,data,16,7,93750
48,data,16,9,37500
48,data,16,11,75000
48,data,16,14,37500
48,data,16,17,37500
48,data,16,20,37500
48,data,17,13,37500
48,data,17,14,93750
48,data,17,16,18750
48,data,17,23,37500
48,data,18,14,56250
48,data,19,2,112500
48,data,19,7,18750
48,data,19,21,37500
48,data,20,1,112500
48,data,20,9,37500
48,data,20,14,75000
48,data,20,16,37500
48,data,20,21,37500
48,data,21,19,37500
48,data,21,20,131250
48,data,22,2,56250
48,data,22,20,75000
48,data,23,17,37500
48,data,24,1,37500
48,data,24,8,37500
48,data,24,17,93750
49,data,1,4,93750
49,data,1,20,37500
49,data,1,24,56250
49,data,2,22,75000
49,data,3,6,56250
49,data,3,12,75000
49,data,4,1,37500
49,data,4,7,75000
49,data,4,9,37500
49,data,4,19,37500
49,data,5,13,18750
49,data,6,3,37500
49,data,6,10,18750
49,data,7,4,56250
49,data,7,11,37500
49,data,7,16,75000
49,data,7,19,37500
49,data,7,23,37500
49,data,8,13,37500
49,data,8,19,56250
49,data,8,24,18750
49,data,9,3,56250
49,data,9,4,37500
49,data,9,5,75000
49,data,9,8,75000
49,data,9,20,37500
49,data,10,13,37500
49,data,10,15,37500
49,data,11,15,37500
49,data,11,22,37500
49,data,11,24,37500
49,data,12,16,37500
49,data,12,24,37500
49,data,13,8,37500
49,data,13,10,75000
49,data,13,17,37500
49,data,13,22,18750
49,data,14,16,75000
49,data,14,18,112500
49,data,14,20,75000
49,data,15,18,75000
49,data,16,5,37500
49,data,16,7,93750
49,data,16,9,37500
49,data,16,11,75000
49,data,16,14,37500
49,data,16,17,37500
49,data,16,20,37500
49,data,17,13,37500
49,data,17,14,93750
49,data,17,16,18750
49,data,17,23,37500
49,data,18,14,56250
49,data,19,2,112500
49,data,19,7,18750
49,data,19,21,37500
49,data,20,1,112500
49,data,20,9,37500
49,data,20,14,75000
49,data,20,16,37500
49,data,20,21,37500
49,data,21,19,37500
49,data,21,20,131250
49,data,22,2,56250
49,data,22,20,75000
49,data,23,17,37500
49,data,24,1,37500
49,data,24,8,37500
49,data,24,17,93750
50,data,1,4,31250
50,data,1,20,12500
50,data,1,24,18750
50,data,2,22,25000
50,data,3,6,18750
50,data,3,12,25000
50,data,4,1,12500
50,data,4,7,25000
50,data,4,9,12500
50,data,4,19,12500
50,data,5,13,6250
50,data,6,3,12500
50,data,6,10,6250
50,data,7,4,18750
50,data,7,11,12500
50,data,7,16,25000
50,data,7,19,12500
50,data,7,23,12500
50,data,8,13,12500
50,data,8,19,18750
50,data,8,24,6250
50,data,9,3,18750
50,data,9,4,12500
50,data,9,5,25000
50,data,9,8,25000
50,data,9,20,12500
50,data,10,13,12500
50,data,10,15,12500
50,data,11,15,12500
50,data,11,22,12500
50,data,11,24,12500
50,data,12,16,12500
50,data,12,24,12500
50,data,13,8,12500
50,data,13,10,25000
50,data,13,17,12500
50,data,13,22,6250
50,data,14,16,25000
50,data,14,18,37500
50,data,14,20,25000
50,data,15,18,25000
50,data,16,5,12500
50,data,16,7,31250
50,data,16,9,12500
50,data,16,11,25000
50,data,16,14,12500
50,data,16,17,12500
50,data,16,20,12500
50,data,17,13,12500
50,data,17,14,31250
50,data,17,16,6250
50,data,17,23,12500
50,data,18,14,18750
50,data,19,2,37500
50,data,19,7,6250
50,data,19,21,12500
50,data,20,1,37500
50,data,20,9,12500
50,data,20,14,25000
50,data,20,16,12500
50,data,20,21,12500
50,data,21,19,12500
50,data,21,20,43750
50,data,22,2,18750
50,data,22,20,25000
50,data,23,17,12500
50,data,24,1,12500
50,data,24,8,12500
50,data,24,17,31250
51,data,1,4,31250
51,data,1,20,12500
51,data,1,24,18750
51,data,2,22,25000
51,data,3,6,18750
51,data,3,12,25000
51,data,4,1,12500
51,data,4,7,25000
51,data,4,9,12500
51,data,4,19,12500
51,data,5,13,6250
51,data,6,3,12500
51,data,6,10,6250
51,data,7,4,18750
51,data,7,11,12500
51,data,7,16,25000
51,data,7,19,12500
51,data,7,23,12500
51,data,8,13,12500
51,data,8,19,18750
51,data,8,24,6250
51,data,9,3,18750
51,data,9,4,12500
51,data,9,5,25000
51,data,9,8,25000
51,data,9,20,12500
51,data,10,13,12500
51,data,10,15,12500
51,data,11,15,12500
51,data,11,22,12500
51,data,11,24,12500
51,data,12,16,12500
51,data,12,24,12500
51,data,13,8,12500
51,data,13,10,25000
51,data,13,17,12500
51,data,13,22,6250
51,data,14,16,25000
51,data,14,18,37500
51,data,14,20,25000
51,data,15,18,25000
51,data,16,5,12500
51,data,16,7,31250
51,data,16,9,12500
51,data,16,11,25000
51,data,16,14,12500
51,data,16,17,12500
51,data,16,20,12500
51,data,17,13,12500
51,data,17,14,31250
51,data,17,16,6250
51,data,17,23,12500
51,data,18,14,18750
51,data,19,2,37500
51,data,19,7,6250
51,data,19,21,12500
51,data,20,1,37500
51,data,20,9,12500
51,data,20,14,25000
51,data,20,16,12500
51,data,20,21,12500
51,data,21,19,12500
51,data,21,20,43750
51,data,22,2,18750
51,data,22,20,25000
51,data,23,17,12500
51,data,24,1,12500
51,data,24,8,12500
51,data,24,17,31250
52,data,1,4,31250
52,data,1,20,12500
52,data,1,24,18750
52,data,2,22,25000
52,data,3,6,18750
52,data,3,12,25000
52,data,4,1,12500
52,data,4,7,25000
52,data,4,9,12500
52,data,4,19,12500
52,data,5,13,6250
52,data,6,3,12500
52,data,6,10,6250
52,data,7,4,18750
52,data,7,11,12500
52,data,7,16,25000
52,data,7,19,12500
52,data,7,23,12500
52,data,8,13,12500
52,data,8,19,18750
52,data,8,24,6250
52,data,9,3,18750
52,data,9,4,12500
52,data,9,5,25000
52,data,9,8,25000
52,data,9,20,12500
52,data,10,13,12500
52,data,10,15,12500
52,data,11,15,12500
52,data,11,22,12500
52,data,11,24,12500
52,data,12,16,12500
52,data,12,24,12500
52,data,13,8,12500
52,data,13,10,25000
52,data,13,17,12500
52,data,13,22,6250
52,data,14,16,25000
52,data,14,18,37500
52,data,14,20,25000
52,data,15,18,25000
52,data,16,5,12500
52,data,16,7,31250
52,data,16,9,12500
52,data,16,11,25000
52,data,16,14,12500
52,data,16,17,12500
52,data,16,20,12500
52,data,17,13,12500
52,data,17,14,31250
52,data,17,16,6250
52,data,17,23,12500
52,data,18,14,18750
52,data,19,2,37500
52,data,19,7,6250
52,data,19,21,12500
52,data,20,1,37500
52,data,20,9,12500
52,data,20,14,25000
52,data,20,16,12500
52,data,20,21,12500
52,data,21,19,12500
52,data,21,20,43750
52,data,22,2,18750
52,data,22,20,25000
52,data,23,17,12500
52,data,24,1,12500
52,data,24,8,12500
52,data,24,17,31250
53,data,1,4,31250
53,data,1,20,12500
53,data,1,24,18750
53,data,2,22,25000
53,data,3,6,18750
53,data,3,12,25000
53,data,4,1,12500
53,data,4,7,25000
53,data,4,9,12500
53,data,4,19,12500
53,data,5,13,6250
53,data,6,3,12500
53,data,6,10,6250
53,data,7,4,18750
53,data,7,11,12500
53,data,7,16,25000
53,data,7,19,12500
53,data,7,23,12500
53,data,8,13,12500
53,data,8,19,18750
53,data,8,24,6250
53,data,9,3,18750
53,data,9,4,12500
53,data,9,5,25000
53,data,9,8,25000
53,data,9,20,12500
53,data,10,13,12500
53,data,10,15,12500
53,data,11,15,12500
53,data,11,22,12500
53,data,11,24,12500
53,data,12,16,12500
53,data,12,24,12500
53,data,13,8,12500
53,data,13,10,25000
53,data,13,17,12500
53,data,13,22,6250
53,data,14,16,25000
53,data,14,18,37500
53,data,14,20,25000
53,data,15,18,25000
53,data,16,5,12500
53,data,16,7,31250
53,data,16,9,12500
53,data,16,11,25000
53,data,16,14,12500
53,data,16,17,12500
53,data,16,20,12500
53,data,17,13,12500
53,data,17,14,31250
53,data,17,16,6250
53,data,17,23,12500
53,data,18,14,18750
53,data,19,2,37500
53,data,19,7,6250
53,data,19,21,12500
53,data,20,1,37500
53,data,20,9,12500
53,data,20,14,25000
53,data,20,16,12500
53,data,20,21,12500
53,data,21,19,12500
53,data,21,20,43750
53,data,22,2,18750
53,data,22,20,25000
53,data,23,17,12500
53,data,24,1,12500
53,data,24,8,12500
53,data,24,17,31250
54,data,1,4,31250
54,data,1,20,12500
54,data,1,24,18750
54,data,2,22,25000
54,data,3,6,18750
54,data,3,12,25000
54,data,4,1,12500
54,data,4,7,25000
54,data,4,9,12500
54,data,4,19,12500
54,data,5,13,6250
54,data,6,3,12500
54,data,6,10,6250
54,data,7,4,18750
54,data,7,11,12500
54,data,7,16,25000
54,data,7,19,12500
54,data,7,23,12500
54,data,8,13,12500
54,data,8,19,18750
54,data,8,24,6250
54,data,9,3,18750
54,data,9,4,12500
54,data,9,5,25000
54,data,9,8,25000
54,data,9,20,12500
54,data,10,13,12500
54,data,10,15,12500
54,data,11,15,12500
54,data,11,22,12500
54,data,11,24,12500
54,data,12,16,12500
54,data,12,24,12500
54,data,13,8,12500
54,data,13,10,25000
54,data,13,17,12500
54,data,13,22,6250
54,data,14,16,25000
54,data,14,18,37500
54,data,14,20,25000
54,data,15,18,25000
54,data,16,5,12500
54,data,16,7,31250
54,data,16,9,12500
54,data,16,11,25000
54,data,16,14,12500
54,data,16,17,12500
54,data,16,20,12500
54,data,17,13,12500
54,data,17,14,31250
54,data,17,16,6250
54,data,17,23,12500
54,data,18,14,18750
54,data,19,2,37500
54,data,19,7,6250
54,data,19,21,12500
54,data,20,1,37500
54,data,20,9,12500
54,data,20,14,25000
54,data,20,16,12500
54,data,20,21,12500
54,data,21,19,12500
54,data,21,20,43750
54,data,22,2,18750
54,data,22,20,25000
54,data,23,17,12500
54,data,24,1,12500
54,data,24,8,12500
54,data,24,17,31250
55,data,1,4,31250
55,data,1,20,12500
55,data,1,24,18750
55,data,2,22,25000
55,data,3,6,18750
55,data,3,12,25000
55,data,4,1,12500
55,data,4,7,25000
55,data,4,9,12500
55,data,4,19,12500
55,data,5,13,6250
55,data,6,3,12500
55,data,6,10,6250
55,data,7,4,18750
55,data,7,11,12500
55,data,7,16,25000
55,data,7,19,12500
55,data,7,23,12500
55,data,8,13,12500
55,data,8,19,18750
55,data,8,24,6250
55,data,9,3,18750
55,data,9,4,12500
55,data,9,5,25000
55,data,9,8,25000
55,data,9,20,12500
55,data,10,13,12500
55,data,10,15,12500
55,data,11,15,12500
55,data,11,22,12500
55,data,11,24,12500
55,data,12,16,12500
55,data,12,24,12500
55,data,13,8,12500
55,data,13,10,25000
55,data,13,17,12500
55,data,13,22,6250
55,data,14,16,25000
55,data,14,18,37500
55,data,14,20,25000
55,data,15,18,25000
55,data,16,5,12500
55,data,16,7,31250
55,data,16,9,12500
55,data,16,11,25000
55,data,16,14,12500
55,data,16,17,12500
55,data,16,20,12500
55,data,17,13,12500
55,data,17,14,31250
55,data,17,16,6250
55,data,17,23,12500
55,data,18,14,18750
55,data,19,2,37500
55,data,19,7,6250
55,data,19,21,12500
55,data,20,1,37500
55,data,20,9,12500
55,data,20,14,25000
55,data,20,16,12500
55,data,20,21,12500
55,data,21,19,12500
55,data,21,20,43750
55,data,22,2,18750
55,data,22,20,25000
55,data,23,17,12500
55,data,24,1,12500
55,data,24,8,12500
55,data,24,17,31250
56,data,1,4,31250
56,data,1,20,12500
56,data,1,24,18750
56,data,2,22,25000
56,data,3,6,18750
56,data,3,12,25000
56,data,4,1,12500
56,data,4,7,25000
56,data,4,9,12500
56,data,4,19,12500
56,data,5,13,6250
56,data,6,3,12500
56,data,6,10,6250
56,data,7,4,18750
56,data,7,11,12500
56,data,7,16,25000
56,data,7,19,12500
56,data,7,23,12500
56,data,8,13,12500
56,data,8,19,18750
56,data,8,24,6250
56,data,9,3,18750
56,data,9,4,12500
56,data,9,5,25000
56,data,9,8,25000
56,data,9,20,12500
56,data,10,13,12500
56,data,10,15,12500
56,data,11,15,12500
56,data,11,22,12500
56,data,11,24,12500
56,data,12,16,12500
56,data,12,24,12500
56,data,13,8,12500
56,data,13,10,25000
56,data,13,17,12500
56,data,13,22,6250
56,data,14,16,25000
56,data,14,18,37500
56,data,14,20,25000
56,data,15,18,25000
56,data,16,5,12500
56,data,16,7,31250
56,data,16,9,12500
56,data,16,11,25000
56,data,16,14,12500
56,data,16,17,12500
56,data,16,20,12500
56,data,17,13,12500
56,data,17,14,31250
56,data,17,16,6250
56,data,17,23,12500
56,data,18,14,18750
